Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04140:Autophagy - animal	30	4.291845493562231	5.700565981858255E-8	PRKAA1, PRKAA2, PIK3R1, MAP1LC3B, MAPK8, MAP1LC3A, CTSL, PRKACA, ATG7, CTSD, ATG5, CTSB, GABARAPL2, UVRAG, GABARAPL1, MAP2K1, DAPK1, DAPK2, ATG9A, ATG10, BCL2, ATG4B, ATG4A, KRAS, PRKCQ, ULK1, PIK3C3, RAF1, BCL2L1, ATG4D	501	165	8662	3.143531119579024	1.8697682162893692E-5	1.6300772516247412E-6	9.293428233348372E-7
KEGG_PATHWAY	hsa05210:Colorectal cancer	21	3.004291845493562	5.963697262041737E-8	SMAD2, GSK3B, TCF7L2, MAP2K1, TGFB1, GADD45A, TGFA, PIK3R1, AXIN2, RHOA, EGFR, GADD45G, CASP9, MAPK8, BCL2L11, CCND1, MSH2, BCL2, KRAS, RAC1, RAF1	501	86	8662	4.221835398969502	1.95607362766248E-5	1.6300772516247412E-6	9.293428233348372E-7
KEGG_PATHWAY	hsa05226:Gastric cancer	28	4.005722460658083	8.568120921276729E-8	RB1, GSK3B, CDKN1B, PIK3R1, FGF2, EGFR, FGF9, CCND1, CDH1, CTNNA1, E2F3, SMAD2, TCF7L2, MAP2K1, TGFB1, JUP, CDX2, CSNK1A1, GADD45A, FZD7, WNT7B, AXIN2, GADD45G, CCNE1, BCL2, KRAS, RAF1, FGFR2	501	149	8662	3.2490187410414073	2.810304293632271E-5	2.16180281706059E-6	1.2324912402144218E-6
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	33	4.721030042918455	1.8555435275848103E-7	RB1, YWHAE, CDKN1B, HDAC3, SRC, SRF, GTF2B, UBE3A, PIK3R1, RBPJ, RELA, CASP8, CCND1, RAC1, SKP2, PRKACA, CREBBP, EGR3, STAT3, HLA-B, HLA-C, RHOA, SND1, NFKBIA, CCNA1, KAT2B, PKM, CREB1, HNRNPK, CCNE1, KRAS, MAD1L1, ATF4	501	204	8662	2.796818128448985	6.08599813118893E-5	3.595249929974241E-6	2.0497309051987286E-6
KEGG_PATHWAY	hsa05167:Kaposi sarcoma-associated herpesvirus infection	32	4.57796852646638	1.8918558844388288E-7	RB1, GSK3B, SRC, PDGFB, ITPR2, PIK3R1, FGF2, RELA, ICAM1, CASP9, MAP1LC3B, MAPK8, CASP8, MAP1LC3A, CCND1, E2F3, RAC1, TCF7L2, MAP2K1, CREBBP, ANGPT2, STAT3, HLA-B, HLA-C, MAPK14, NFKBIA, RCAN1, CREB1, FAS, KRAS, PIK3C3, RAF1	501	194	8662	2.8518632837417948	6.205095363054358E-5	3.595249929974241E-6	2.0497309051987286E-6
KEGG_PATHWAY	hsa04210:Apoptosis	26	3.719599427753934	1.9467371590824668E-7	ITPR2, CTSV, PIK3R1, RELA, ACTB, ACTG1, CASP9, MAPK8, CASP8, BCL2L11, CTSL, CTSK, CTSD, CTSB, MAP2K1, APAF1, GADD45A, PTPN13, GADD45G, NFKBIA, BCL2, FAS, KRAS, RAF1, ATF4, BCL2L1	501	136	8662	3.3053305154397083	6.385094648031497E-5	3.595249929974241E-6	2.0497309051987286E-6
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	23	3.290414878397711	1.9472166145208126E-7	MAP2K1, CREBBP, CDKN1B, PDHA1, ANGPT2, RPS6, STAT3, SLC2A1, ARNT, PRKCA, ENO1, PIK3R1, EGFR, RELA, HK2, LDHA, PGK1, BCL2, TIMP1, GAPDH, EIF4E, PFKM, PDK1	501	109	8662	3.6482264828141884	6.386667161506487E-5	3.595249929974241E-6	2.0497309051987286E-6
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	19	2.7181688125894135	2.0459089663197052E-7	RB1, MAP2K1, TGFB1, CDKN1B, CTBP2, CTBP1, GADD45A, PIK3R1, GAB2, RELA, GADD45G, BCR, NFKBIA, MECOM, CCND1, KRAS, E2F3, RAF1, BCL2L1	501	76	8662	4.322355289421158	6.710356942662976E-5	3.595249929974241E-6	2.0497309051987286E-6
KEGG_PATHWAY	hsa05131:Shigellosis	37	5.293276108726753	2.1038113840453736E-7	RNF31, ITGB1, GSK3B, ARF1, SRC, CUL1, ITPR2, U2AF1, NOD1, FOXO4, PIK3R1, FOXO3, RELA, HK2, EGFR, ACTB, ACTG1, MAP1LC3B, MAPK8, MAP1LC3A, RPS6KA5, RAC1, BTRC, ATG5, CAST, CBX3, MAPK14, RHOA, PTK2, NFKBIA, TNIP1, BCL2, PRKCQ, PIK3C3, PPID, BCL2L1, NFKBIB	501	247	8662	2.589913290827252	6.900263986187039E-5	3.595249929974241E-6	2.0497309051987286E-6
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	47	6.723891273247497	2.192225567057464E-7	RET, ITGB1, YWHAE, GSK3B, PRKAA1, CDKN1B, PRKAA2, ITGB5, PDGFB, PDGFA, TGFA, LAMC1, PIK3R1, FOXO3, FGF2, RELA, EGFR, CASP9, BCL2L11, FGF9, CCND1, SPP1, RAC1, EIF4E, NTRK2, MAP2K1, HSP90AA1, ANGPT2, LAMB2, ITGA3, RPS6, FN1, PRKCA, PTK2, CREB1, COL4A2, PPP2R2C, COL4A1, CCNE1, PPP2R2B, BCL2, KRAS, ITGA6, RAF1, FGFR2, ATF4, BCL2L1	501	359	8662	2.2635175331787676	7.190242136412284E-5	3.595249929974241E-6	2.0497309051987286E-6
KEGG_PATHWAY	hsa05225:Hepatocellular carcinoma	29	4.148783977110158	3.0697790376466887E-7	RB1, GSK3B, GSTP1, MGST1, TGFA, PIK3R1, EGFR, ACTB, ACTG1, CCND1, E2F3, BRD7, SMAD2, TCF7L2, MAP2K1, GSTM1, TGFB1, CSNK1A1, GADD45A, FZD7, WNT7B, ACTL6A, PRKCA, AXIN2, SMARCA4, GADD45G, KRAS, RAF1, BCL2L1	501	168	8662	2.9844834141241328	1.0068369894511431E-4	4.79470249689578E-6	2.733565143047289E-6
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	32	4.57796852646638	4.763042920641214E-7	RB1, CDKN1B, TNFAIP3, PIK3R1, RBPJ, RELA, ICAM1, CASP9, MAPK8, CASP8, BCL2L11, CCND1, SIN3A, E2F3, RAC1, SKP2, APAF1, GADD45A, STAT3, HLA-B, HLA-C, MAPK14, GADD45G, TAPBP, NFKBIA, CCNA1, PSMC6, CCNE1, BCL2, FAS, HLA-DRB1, NFKBIB	501	202	8662	2.738918203197565	1.562156420865657E-4	7.101263990774173E-6	4.048586482545031E-6
KEGG_PATHWAY	hsa05161:Hepatitis B	28	4.005722460658083	5.006230584164648E-7	RB1, SRC, PIK3R1, RELA, CASP9, MAPK8, CASP8, STAT4, PTK2B, E2F3, MAP2K1, CREBBP, TGFB1, EGR3, MAP3K1, APAF1, STAT3, PRKCA, MAPK14, NFKBIA, CCNA1, CREB1, CCNE1, BCL2, FAS, KRAS, RAF1, ATF4	501	162	8662	2.988295014908455	1.6419092346942055E-4	7.139320137417411E-6	4.0702831271251696E-6
KEGG_PATHWAY	hsa04218:Cellular senescence	27	3.862660944206009	8.161239472842951E-7	RB1, MRE11, ITPR2, GATA4, PIK3R1, FOXO3, ETS1, RELA, ZFP36L1, CCND1, E2F3, NBN, BTRC, SMAD2, MAP2K1, TGFB1, GADD45A, HLA-B, HLA-C, MAPK14, GADD45G, CCNA1, CCNE1, KRAS, RAF1, SLC25A4, PPID	501	156	8662	2.9923998157531093	2.6765293851138683E-4	1.11536939462187E-5	6.358965755923465E-6
KEGG_PATHWAY	hsa05166:Human T-cell leukemia virus 1 infection	33	4.721030042918455	1.2981618129254607E-6	RB1, NRP1, SRF, SLC2A1, PIK3R1, ETS1, ETS2, RELA, ICAM1, MAPK8, XPO1, CCND1, E2F3, PRKACA, SMAD2, MAP2K1, CREBBP, TGFB1, MAP3K1, HLA-B, HLA-C, NFKBIA, CCNA1, KAT2B, CD4, CREB1, CCNE1, KRAS, SLC25A4, HLA-DRB1, MAD1L1, ATF4, BCL2L1	501	222	8662	2.570049091007175	4.2570671219255285E-4	1.7031882985582045E-5	9.710250360682444E-6
KEGG_PATHWAY	hsa05223:Non-small cell lung cancer	17	2.432045779685265	2.4236470733659732E-6	RB1, RET, MAP2K1, GADD45A, STAT3, TGFA, PRKCA, PIK3R1, FOXO3, FHIT, EGFR, GADD45G, CASP9, CCND1, KRAS, E2F3, RAF1	501	72	8662	4.082224440008871	7.946413086485915E-4	3.0305176194455366E-5	1.7277646184034E-5
KEGG_PATHWAY	hsa05165:Human papillomavirus infection	42	6.008583690987124	2.494633406250899E-6	RB1, ITGB1, GSK3B, CDKN1B, ITGB5, NOTCH4, UBE3A, LAMC1, PIK3R1, RBPJ, RELA, EGFR, CASP8, CCND1, SPP1, PRKACA, TCF7L2, MAP2K1, CREBBP, LAMB2, ITGA3, CSNK1A1, FZD7, WNT7B, FN1, HLA-B, HLA-C, AXIN2, PTK2, CCNA1, PKM, CREB1, COL4A2, PPP2R2C, COL4A1, CCNE1, PPP2R2B, IRF1, FAS, KRAS, ITGA6, RAF1	501	331	8662	2.1938238326971433	8.179061101699636E-4	3.0305176194455366E-5	1.7277646184034E-5
KEGG_PATHWAY	hsa05213:Endometrial cancer	15	2.1459227467811157	3.665078284947025E-6	GSK3B, TCF7L2, MAP2K1, GADD45A, PIK3R1, AXIN2, FOXO3, EGFR, GADD45G, CASP9, CCND1, CDH1, CTNNA1, KRAS, RAF1	501	58	8662	4.471402023539128	0.0012014255901554582	4.222503380185244E-5	2.4073418661421965E-5
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	39	5.579399141630901	3.7333109154076852E-6	RET, MAX, SRF, PDGFB, PDGFA, HSPB1, TGFA, NLK, FGF2, RELA, EGFR, MAPK8, RAP1A, MAPK7, RPS6KA5, MECOM, FGF9, STMN1, FLNA, RAC1, PRKACA, MAP4K4, DUSP4, HSPA8, NTRK2, MAP2K1, TGFB1, ANGPT2, MAP3K1, GADD45A, PRKCA, MAPK14, GADD45G, NF1, FAS, KRAS, RAF1, FGFR2, ATF4	501	301	8662	2.2401575586368794	0.0012237788372213565	4.222503380185244E-5	2.4073418661421965E-5
KEGG_PATHWAY	hsa04371:Apelin signaling pathway	24	3.4334763948497855	4.006564561794726E-6	MEF2A, SMAD2, MAP2K1, PRKAA1, PRKAA2, RPS6, ITPR2, SLC8A1, SLC9A1, MYLK, ACTA2, LIPE, MAP1LC3B, MAP1LC3A, CCND1, CDH1, SPP1, AGTR1, TFAM, KRAS, PIK3C3, RAF1, PRKACA, PPARGC1A	501	139	8662	2.985223797010296	0.0013132926842827075	4.3805105875622334E-5	2.4974252435187122E-5
KEGG_PATHWAY	hsa04510:Focal adhesion	30	4.291845493562231	4.921939268221728E-6	ITGB1, GSK3B, ITGB5, SRC, PDGFB, PDGFA, LAMC1, PIK3R1, EGFR, ACTB, ACTG1, MYLK, MAPK8, RAP1A, CCND1, SPP1, FLNA, RAC1, MAP2K1, LAMB2, ITGA3, FN1, PRKCA, RHOA, PTK2, COL4A2, COL4A1, BCL2, ITGA6, RAF1	501	203	8662	2.555086870593788	0.0016130976102004535	5.207729290247505E-5	2.9690407843789128E-5
KEGG_PATHWAY	hsa05417:Lipid and atherosclerosis	31	4.434907010014307	5.493481174555075E-6	GSK3B, SRC, VLDLR, PIK3R1, RELA, ICAM1, CASP9, MAPK8, CASP8, RAP1A, RAC1, ABCA1, HSPA8, HSP90AA1, POU2F1, APAF1, HSPA4, STAT3, PRKCA, CYBA, MAPK14, SOD2, RHOA, PTK2, NFKBIA, BCL2, FAS, KRAS, ATF6, ATF4, BCL2L1	501	215	8662	2.49289328320104	0.0018002443871568685	5.630818203918952E-5	3.2102530613806215E-5
KEGG_PATHWAY	hsa05230:Central carbon metabolism in cancer	16	2.28898426323319	8.059326769705036E-6	RET, MAP2K1, G6PD, PDHA1, IDH1, SLC2A1, PIK3R1, EGFR, HK2, LDHA, PKM, KRAS, RAF1, PFKM, FGFR2, PDK1	501	70	8662	3.9518676931850583	0.002639978943097976	8.010482365040158E-5	4.566951836166187E-5
KEGG_PATHWAY	hsa01522:Endocrine resistance	19	2.7181688125894135	1.0247944927546173E-5	RB1, MED1, MAP2K1, CDKN1B, SRC, BIK, NCOA3, NOTCH4, PIK3R1, MAPK14, EGFR, PTK2, MAPK8, CCND1, BCL2, KRAS, E2F3, RAF1, PRKACA	501	98	8662	3.3520306326123266	0.003355700170220355	9.886252753632778E-5	5.636369710150394E-5
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	21	3.004291845493562	1.3415666090165009E-5	YWHAE, NTRK2, GSK3B, MAP2K1, MAP3K1, PIK3R1, FOXO3, MAPK14, RHOA, RELA, NFKBIA, MAPK8, RPS6KA5, RAP1A, MAPK7, BCL2, KRAS, RAC1, RAF1, ATF4, NFKBIB	501	119	8662	3.051074321944346	0.004390700560610528	1.2210831185123687E-4	6.961662901274785E-5
KEGG_PATHWAY	hsa04933:AGE-RAGE signaling pathway in diabetic complications	19	2.7181688125894135	1.3714204614529824E-5	SMAD2, TGFB1, CDKN1B, STAT3, FN1, PRKCA, PIK3R1, MAPK14, RELA, ICAM1, MAPK8, COL4A2, CCND1, COL4A1, PIM1, BCL2, AGTR1, KRAS, RAC1	501	100	8662	3.2849900199600803	0.004488187805728461	1.2210831185123687E-4	6.961662901274785E-5
KEGG_PATHWAY	hsa05219:Bladder cancer	12	1.7167381974248928	1.3774413227121233E-5	RB1, MAP2K1, RPS6KA5, CCND1, CDH1, SRC, DAPK1, DAPK2, KRAS, E2F3, RAF1, EGFR	501	41	8662	5.060318387615014	0.004507847672122978	1.2210831185123687E-4	6.961662901274785E-5
KEGG_PATHWAY	hsa05218:Melanoma	15	2.1459227467811157	5.115754230343834E-5	RB1, MAP2K1, GADD45A, PDGFB, PDGFA, PIK3R1, FGF2, EGFR, GADD45G, FGF9, CCND1, CDH1, KRAS, E2F3, RAF1	501	72	8662	3.6019627411842983	0.016640101338773472	4.415703651454678E-4	2.5174895817744655E-4
KEGG_PATHWAY	hsa00620:Pyruvate metabolism	12	1.7167381974248928	5.53740183571634E-5	ALDH3A2, GRHPR, LDHA, PKM, PC, PDHA1, ACSS2, AKR1A1, ME1, ME3, ACAT2, ACAT1	501	47	8662	4.4143202955790555	0.01799922449690139	4.6072871942415283E-4	2.626715565009651E-4
KEGG_PATHWAY	hsa04136:Autophagy - other	10	1.4306151645207439	5.618642919806742E-5	GABARAPL2, GABARAPL1, ATG9A, ATG10, ATG4B, ATG4A, PIK3C3, ATG7, ATG5, ATG4D	501	32	8662	5.402944111776447	0.01826087871771953	4.6072871942415283E-4	2.626715565009651E-4
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	17	2.432045779685265	7.267314203752688E-5	MAP2K1, MAP3K1, SRC, ITPR2, PRKCA, MAPK14, PLD1, EGFR, MMP14, MAPK8, MAPK7, GNRH2, PTK2B, KRAS, RAF1, PRKACA, ATF4	501	93	8662	3.1604318245229974	0.02355578400803482	5.813851363002151E-4	3.314604283175006E-4
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	15	2.1459227467811157	8.181337020833817E-5	GOT1, GPT2, SHMT1, IDH1, GOT2, ASNS, ENO1, PKM, PC, CBS, PGK1, ACO1, ACO2, GAPDH, PFKM	501	75	8662	3.457884231536926	0.02647900044437035	6.389234625794029E-4	3.642642911656961E-4
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	29	4.148783977110158	9.283203099562704E-5	RB1, GSK3B, SRC, ITPR2, PIK3R1, RELA, EGFR, CASP9, CASP8, CCND1, PTK2B, E2F3, RAC1, PRKACA, MAP2K1, STAT3, HLA-B, HLA-C, PRKCA, MAPK14, RHOA, PTK2, TAPBP, NFKBIA, CREB1, FAS, KRAS, RAF1, ATF4	501	225	8662	2.2284142825460194	0.029991378685334857	7.081140968968761E-4	4.0371139060888965E-4
KEGG_PATHWAY	hsa04530:Tight junction	24	3.4334763948497855	1.1075465400728964E-4	ITGB1, PRKAA1, MAP3K1, PRKAA2, HSPA4, SRC, MSN, GATA4, YBX3, RHOA, ACTB, ACTG1, TJP1, CLDN6, TIAM1, MAPK8, RAP1A, PPP2R2C, CCND1, PPP2R2B, RAC1, EZR, PRKACA, TJP2	501	170	8662	2.4408594575554776	0.03567754014852886	8.256256025997954E-4	4.707072795309809E-4
KEGG_PATHWAY	hsa05211:Renal cell carcinoma	14	2.0028612303290414	1.3249476829038133E-4	MAP2K1, CREBBP, TGFB1, EPAS1, PDGFB, SLC2A1, ARNT, TGFA, PIK3R1, ETS1, RAP1A, KRAS, RAC1, RAF1	501	69	8662	3.507998495762099	0.04253026161938189	9.657396444276683E-4	5.505893704511401E-4
KEGG_PATHWAY	hsa04917:Prolactin signaling pathway	14	2.0028612303290414	1.5431892019343558E-4	GSK3B, MAP2K1, SRC, STAT3, PIK3R1, TNFRSF11A, FOXO3, MAPK14, RELA, MAPK8, CCND1, IRF1, KRAS, RAF1	501	70	8662	3.4578842315369265	0.04936064146780772	0.0010769490600733378	6.139922994930308E-4
KEGG_PATHWAY	hsa04920:Adipocytokine signaling pathway	14	2.0028612303290414	1.5431892019343558E-4	PRKAA1, CPT1A, PRKAA2, ACSL1, STAT3, SLC2A1, ACSL4, ADIPOR2, RELA, NFKBIA, MAPK8, PRKCQ, PPARGC1A, NFKBIB	501	70	8662	3.4578842315369265	0.04936064146780772	0.0010769490600733378	6.139922994930308E-4
KEGG_PATHWAY	hsa05145:Toxoplasmosis	18	2.575107296137339	1.934824827464025E-4	ITGB1, HSPA8, TGFB1, LAMB2, STAT3, LAMC1, MAPK14, RELA, CASP9, NFKBIA, MAPK8, CASP8, BCL2, PPIF, ITGA6, HLA-DRB1, BCL2L1, NFKBIB	501	111	8662	2.8036899174623726	0.06149621933386629	0.0013112131589810394	7.475514046629704E-4
KEGG_PATHWAY	hsa05208:Chemical carcinogenesis - reactive oxygen species	28	4.005722460658083	1.95882453628265E-4	SRC, MGST1, PIK3R1, FOXO3, PLD1, RELA, EGFR, MT-ATP6, MAPK8, ATP5F1A, CYP1B1, RAC1, CBR1, MAP2K1, GSTM1, AKR1A1, ARNT, CYBA, MAPK14, SOD2, SDHB, PTK2, SOD1, NFKBIA, PPIF, KRAS, RAF1, SLC25A4	501	223	8662	2.170869024283272	0.06223485358465075	0.0013112131589810394	7.475514046629704E-4
KEGG_PATHWAY	hsa04014:Ras signaling pathway	29	4.148783977110158	2.1169988574691682E-4	PDGFB, PDGFA, TGFA, FOXO4, PIK3R1, PLD1, ETS1, FGF2, ETS2, RELA, EGFR, GRIN2A, MAPK8, RAP1A, FGF9, RAC1, PRKACA, NTRK2, MAP2K1, ANGPT2, PRKCA, GAB2, RHOA, TIAM1, NF1, KRAS, RAF1, FGFR2, BCL2L1	501	236	8662	2.1245475151392132	0.06708847722313493	0.0013887512504997743	7.917575726934687E-4
KEGG_PATHWAY	hsa04390:Hippo signaling pathway	22	3.1473533619456364	2.563583679256583E-4	YWHAE, SMAD2, GSK3B, TCF7L2, TGFB1, FZD7, WNT7B, WWC1, AXIN2, ACTB, ACTG1, SOX2, PPP2R2C, CCND1, CDH1, PPP2R2B, ID1, CTNNA1, TP53BP2, SNAI2, AMH, BTRC	501	157	8662	2.422721436108674	0.08065730343101207	0.0016487361701885475	9.399806823940802E-4
KEGG_PATHWAY	hsa05224:Breast cancer	21	3.004291845493562	2.8434168108844706E-4	RB1, NCOA1, GSK3B, TCF7L2, MAP2K1, CSNK1A1, GADD45A, FZD7, NCOA3, WNT7B, NOTCH4, PIK3R1, AXIN2, FGF2, EGFR, GADD45G, FGF9, CCND1, KRAS, E2F3, RAF1	501	147	8662	2.4699173082406616	0.0890591690044894	0.0017935398345578968	0.0010225364300680692
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	18	2.575107296137339	2.988929264857726E-4	ITGB1, MSN, PRKCA, CYBA, PIK3R1, THY1, MAPK14, RHOA, PTK2, ACTB, ACTG1, ICAM1, CLDN6, RAP1A, CTNNA1, PTK2B, RAC1, EZR	501	115	8662	2.7061702681593336	0.09339781835242056	0.001849752450704404	0.0010545844764686691
KEGG_PATHWAY	hsa05214:Glioma	14	2.0028612303290414	3.159176447121051E-4	RB1, MAP2K1, GADD45A, PDGFB, PDGFA, TGFA, PRKCA, PIK3R1, EGFR, GADD45G, CCND1, KRAS, E2F3, RAF1	501	75	8662	3.227358616101131	0.09844782185529699	0.001918907175288342	0.0010940111029845117
KEGG_PATHWAY	hsa05162:Measles	20	2.8612303290414878	3.439762741992147E-4	HSPA8, GSK3B, CDKN1B, APAF1, STAT3, TNFAIP3, MSN, PIK3R1, RELA, CASP9, NFKBIA, MAPK8, CASP8, CCND1, CCNE1, BCL2, FAS, CD46, BCL2L1, NFKBIB	501	138	8662	2.505713211258642	0.10670966415039373	0.0020513494170425898	0.00116951933227733
KEGG_PATHWAY	hsa04310:Wnt signaling pathway	23	3.290414878397711	4.127834884703731E-4	GSK3B, TCF7L2, CREBBP, CTBP2, CSNK1A1, CTBP1, RYK, FZD7, WNT7B, CTNND2, CTNNBIP1, SIAH1, CUL1, PRKCA, AXIN2, NLK, RHOA, SFRP1, MAPK8, CCND1, RAC1, BTRC, PRKACA	501	174	8662	2.2853832564755545	0.12665178931501653	0.0023864051795451737	0.0013605419773626446
KEGG_PATHWAY	hsa04926:Relaxin signaling pathway	19	2.7181688125894135	4.147106562014479E-4	SMAD2, MAP2K1, TGFB1, SRC, PRKCA, PIK3R1, MAPK14, EGFR, RELA, NFKBIA, ACTA2, MAPK8, CREB1, COL4A2, COL4A1, KRAS, RAF1, PRKACA, ATF4	501	129	8662	2.5465038914419225	0.12720389625741013	0.0023864051795451737	0.0013605419773626446
