Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	7	6.1946902654867255	0.021956003126816073	CCNA2, CEBPA, CDKN1A, MAF, GADD45A, MYC, BCL2L1	99	193	8662	3.173391950594023	0.9961131485513433	0.1517263123611431	0.1232017656372482
KEGG_PATHWAY	hsa04936:Alcoholic liver disease	6	5.3097345132743365	0.0222163843857081	FABP1, SREBF1, SCD, FAS, ADIPOR2, CPT1B	99	142	8662	3.696969696969697	0.996363455417861	0.1517263123611431	0.1232017656372482
KEGG_PATHWAY	hsa05167:Kaposi sarcoma-associated herpesvirus infection	7	6.1946902654867255	0.022455494229449178	CDKN1A, SYK, MYC, FAS, FOS, HLA-E, VEGFA	99	194	8662	3.157034260127044	0.9965791440784408	0.1517263123611431	0.1232017656372482
KEGG_PATHWAY	hsa04925:Aldosterone synthesis and secretion	5	4.424778761061947	0.024796835985685935	SCARB1, LIPE, AGTR1, LDLR, AGT	99	98	8662	4.464028035456606	0.9981216547684919	0.1589540768313201	0.1290707103870319
KEGG_PATHWAY	hsa01522:Endocrine resistance	5	4.424778761061947	0.024796835985685935	CDKN1A, JAG1, NOTCH4, MMP2, FOS	99	98	8662	4.464028035456606	0.9981216547684919	0.1589540768313201	0.1290707103870319
KEGG_PATHWAY	hsa05213:Endometrial cancer	4	3.5398230088495577	0.02767779186192478	CDKN1A, CDH1, GADD45A, MYC	99	58	8662	6.034134447927552	0.9991034978794741	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	7	6.1946902654867255	0.027878250878250525	STAT5A, CCNA2, CDKN1A, PKM, SYK, CCNE1, HLA-E	99	204	8662	3.002277678748267	0.9991485387074738	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa04145:Phagosome	6	5.3097345132743365	0.028746249710140004	SCARB1, CTSL, MRC1, CYBA, CALR, HLA-E	99	152	8662	3.453748006379586	0.9993189528388062	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa04934:Cushing syndrome	6	5.3097345132743365	0.030919218367296247	SCARB1, CDKN1A, CCNE1, AGTR1, LDLR, AGT	99	155	8662	3.386901270772239	0.9996109591266649	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease	6	5.3097345132743365	0.030919218367296247	SREBF1, CEBPA, FAS, NR1H3, FOS, ADIPOR2	99	155	8662	3.386901270772239	0.9996109591266649	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa04218:Cellular senescence	6	5.3097345132743365	0.03166594245637466	CCNA2, CDKN1A, CCNE1, GADD45A, MYC, HLA-E	99	156	8662	3.365190365190365	0.9996791502515346	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa04110:Cell cycle	6	5.3097345132743365	0.0324239380531994	CCNA2, CDKN1A, MCM7, CCNE1, GADD45A, MYC	99	157	8662	3.3437560316541206	0.999736197553135	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa05207:Chemical carcinogenesis - receptor activation	7	6.1946902654867255	0.032795704025442365	STAT5A, JAG1, MYC, GSTA2, CYP1A1, FOS, VEGFA	99	212	8662	2.888984181437012	0.9997603628149977	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa04922:Glucagon signaling pathway	5	4.424778761061947	0.032829643607349336	PKM, SLC2A1, CPT1B, GCK, PFKP	99	107	8662	4.08854904182007	0.999762455898346	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa05160:Hepatitis C	6	5.3097345132743365	0.03319324534742919	SCARB1, CDKN1A, MYC, FAS, NR1H3, LDLR	99	158	8662	3.322593018795551	0.9997837684842952	0.16935329258892445	0.13751487358220668
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	5	4.424778761061947	0.03479881480044886	CDKN1A, SLC2A1, HMOX1, PFKP, VEGFA	99	109	8662	4.013529793346307	0.9998572876261791	0.1739940740022443	0.14128318808982235
KEGG_PATHWAY	hsa04927:Cortisol synthesis and secretion	4	3.5398230088495577	0.03704104749480516	SCARB1, AGTR1, LDLR, AGT	99	65	8662	5.384304584304585	0.9999202108617091	0.18157376222943708	0.1474378949303029
KEGG_PATHWAY	hsa04630:JAK-STAT signaling pathway	6	5.3097345132743365	0.039759228281775076	STAT5A, CDKN1A, MYC, PTPN11, SOCS7, BCL2L1	99	166	8662	3.162468054034319	0.9999606417726362	0.1872118478277635	0.15201602043614396
KEGG_PATHWAY	hsa05221:Acute myeloid leukemia	4	3.5398230088495577	0.03997881922481709	STAT5A, CCNA2, CEBPA, MYC	99	67	8662	5.223579074325343	0.9999628290443614	0.1872118478277635	0.15201602043614396
KEGG_PATHWAY	hsa05225:Hepatocellular carcinoma	6	5.3097345132743365	0.04151617804015219	CDKN1A, GADD45A, MYC, GSTA2, HMOX1, BCL2L1	99	168	8662	3.124819624819625	0.9999751001501386	0.1872118478277635	0.15201602043614396
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	7	6.1946902654867255	0.041935453913419025	CDKN1A, MYC, PTGER2, FAS, CALR, HLA-E, VEGFA	99	225	8662	2.722065095398429	0.9999776800989101	0.1872118478277635	0.15201602043614396
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	7	6.1946902654867255	0.041935453913419025	LIPE, HCAR1, GIPR, PTGER2, ATP2A2, FOS, SLC9A1	99	225	8662	2.722065095398429	0.9999776800989101	0.1872118478277635	0.15201602043614396
KEGG_PATHWAY	hsa05211:Renal cell carcinoma	4	3.5398230088495577	0.043031547376947525	CDKN1A, SLC2A1, PTPN11, VEGFA	99	69	8662	5.072170985214464	0.9999832349338894	0.18873485691643652	0.15325270381614645
KEGG_PATHWAY	hsa04917:Prolactin signaling pathway	4	3.5398230088495577	0.04460065961275291	STAT5A, FOS, SOCS7, GCK	99	70	8662	4.9997113997114	0.9999888766839519	0.19224422246876258	0.1561023086446352
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	8	7.079646017699115	0.05391394066193986	CSF1, DUSP1, GADD45A, MYC, FAS, FOS, HSPA1A, VEGFA	99	301	8662	2.3254471626564652	0.9999990391385037	0.22751417705078575	0.184741511765238
KEGG_PATHWAY	hsa05212:Pancreatic cancer	4	3.5398230088495577	0.05460340249218858	CDKN1A, GADD45A, BCL2L1, VEGFA	99	76	8662	4.604997341839448	0.999999199228266	0.22751417705078575	0.184741511765238
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	4	3.5398230088495577	0.05815725487169811	CTSL, CALR, HSPA1A, HLA-E	99	78	8662	4.4869204869204875	0.9999996876804246	0.2347269843371694	0.19059831128178156
KEGG_PATHWAY	hsa04926:Relaxin signaling pathway	5	4.424778761061947	0.058212292115618014	COL3A1, MMP2, FOS, PRKCZ, VEGFA	99	129	8662	3.391277112207345	0.9999996922100435	0.2347269843371694	0.19059831128178156
KEGG_PATHWAY	hsa05206:MicroRNAs in cancer	8	7.079646017699115	0.0612506926863347	CDKN1A, CCNE1, MYC, NOTCH4, TIMP3, HMOX1, BRCA1, VEGFA	99	310	8662	2.257934180514826	0.9999998627831679	0.24305830431085199	0.19736334310041181
KEGG_PATHWAY	hsa00350:Tyrosine metabolism	3	2.6548672566371683	0.06225675185870327	GSTZ1, GOT1, MIF	99	36	8662	7.2912457912457915	0.9999998950490278	0.24319043694805964	0.19747063480182442
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	5	4.424778761061947	0.06654603694572332	SYK, CSF1, ATP2A2, CYBA, FOS	99	135	8662	3.2405536849981296	0.9999999666400056	0.2559462959450897	0.20782839230741285
KEGG_PATHWAY	hsa04210:Apoptosis	5	4.424778761061947	0.06799263749403833	CTSL, GADD45A, FAS, FOS, BCL2L1	99	136	8662	3.216726084373143	0.9999999773621185	0.25754786929559975	0.20912886986802698
KEGG_PATHWAY	hsa05210:Colorectal cancer	4	3.5398230088495577	0.0734259278846526	CDKN1A, GADD45A, MYC, FOS	99	86	8662	4.069532534648814	0.9999999947514923	0.27397734285318137	0.22246960239678326
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	4	3.5398230088495577	0.08809752004381137	CSF1, CTSL, FOS, VEGFA	99	93	8662	3.7632236341913767	0.9999999999029269	0.3197788156042775	0.25966039827067333
KEGG_PATHWAY	hsa05226:Gastric cancer	5	4.424778761061947	0.08825895310678059	CDKN1A, CCNE1, CDH1, GADD45A, MYC	99	149	8662	2.9360721307030033	0.9999999999071297	0.3197788156042775	0.25966039827067333
KEGG_PATHWAY	hsa02010:ABC transporters	3	2.6548672566371683	0.09171837528641394	ABCA1, ABCA12, ABCG1	99	45	8662	5.832996632996633	0.9999999999640969	0.32756562602290695	0.2659832883306004
