Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05213:Endometrial cancer	14	3.056768558951965	5.299400371582975E-7	GSK3B, GADD45A, BAD, PTEN, MLH1, EGFR, GADD45G, CASP9, PIK3CA, CCND1, AKT2, MAPK1, KRAS, SOS1	362	58	8662	5.775766812726233	1.6108883779131222E-4	6.196221972927786E-6	3.8930210422013394E-6
KEGG_PATHWAY	hsa05219:Bladder cancer	12	2.6200873362445414	5.797569016667353E-7	RB1, RPS6KA5, CCND1, SRC, DAPK1, DAPK2, MAPK1, KRAS, E2F3, MMP9, EGFR, HBEGF	362	41	8662	7.003368818218569	1.762306187692575E-4	6.5276332632106495E-6	4.101243267346165E-6
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	28	6.11353711790393	6.34371811087328E-7	RB1, ATF2, GSK3B, ROCK1, SRC, RELA, EGFR, CASP9, CCND1, AKT2, MAPK1, E2F3, RAC1, STAT3, NFATC3, PRKCA, TRAF2, RHOA, TNFRSF1A, TAPBP, CREB3, CREB1, IRF3, PIK3CA, TRAF5, KRAS, CALR, SOS1	362	225	8662	2.9777286678944135	1.9283049754692527E-4	6.887465377519561E-6	4.327321997059987E-6
KEGG_PATHWAY	hsa05224:Breast cancer	22	4.8034934497816595	6.722059185582246E-7	RB1, NCOA1, GSK3B, CSNK1A1, GADD45A, NOTCH4, PTEN, FOS, EGFR, GADD45G, NFKB2, PIK3CA, FGF9, CCND1, AKT2, HEY2, MAPK1, KRAS, E2F3, PGR, SOS1, WNT4	362	147	8662	3.581087683692261	2.0432978976014926E-4	7.046572387644837E-6	4.427287256711066E-6
KEGG_PATHWAY	hsa05226:Gastric cancer	22	4.8034934497816595	8.445999536301872E-7	RB1, GSK3B, TGFB1, CDKN1B, JUP, CDX2, CSNK1A1, GADD45A, MLH1, EGFR, GADD45G, RXRA, PIK3CA, FGF9, CCND1, AKT2, MAPK1, KRAS, E2F3, SOS1, FGFR2, WNT4	362	149	8662	3.5330193926359894	2.567255346951347E-4	8.387174548016988E-6	5.269573482471199E-6
KEGG_PATHWAY	hsa04917:Prolactin signaling pathway	15	3.2751091703056767	8.552710887780481E-7	STAT5A, GSK3B, SRC, STAT3, FOS, TNFRSF11A, RELA, GCK, MAPK8, PIK3CA, CCND1, AKT2, MAPK1, KRAS, SOS1	362	70	8662	5.127466456195738	2.5996872443334595E-4	8.387174548016988E-6	5.269573482471199E-6
KEGG_PATHWAY	hsa05162:Measles	21	4.585152838427948	9.860698755294505E-7	STAT5A, GSK3B, CDKN1B, CSNK2A1, BAD, STAT3, TNFAIP3, FOS, RELA, CASP9, CCND3, MAPK8, PIK3CA, IRF3, CCND1, AKT2, RACK1, HSPA1B, HSPA1A, BCL2L1, NFKBIB	362	138	8662	3.641244294979582	2.9972046480064574E-4	9.36766381752978E-6	5.8856045695664075E-6
KEGG_PATHWAY	hsa01200:Carbon metabolism	19	4.148471615720524	1.1019961813077214E-6	GOT1, PGAM1, IDH1, ENO1, SDHB, ACAT2, GCK, ACAT1, RPIA, PKM, PC, ME1, PGK1, ALDOC, ACO1, ALDOA, TKT, GAPDH, DLD	362	115	8662	3.953350948834975	3.349509151184815E-4	1.0151722397501434E-5	6.3782203221143876E-6
KEGG_PATHWAY	hsa04140:Autophagy - animal	23	5.021834061135371	1.2120806851606812E-6	GABARAPL1, DAPK1, BAD, DAPK2, BNIP3, PTEN, ATG10, IRS2, CFLAR, TANK, MAP1LC3B, MAPK8, MAP1LC3A, PIK3CA, CTSL, AKT2, MAPK1, ATG4A, KRAS, PIK3C3, ATG7, CTSD, BCL2L1	362	165	8662	3.3354428260505613	3.6840487384903753E-4	1.083742730261315E-5	6.809041496049709E-6
KEGG_PATHWAY	hsa04931:Insulin resistance	18	3.9301310043668125	2.0273307936398235E-6	GSK3B, CPT1A, STAT3, PTEN, OGA, IRS2, CPT1B, RELA, TNFRSF1A, GYS1, CREB3, G6PC2, MAPK8, CREB1, PIK3CA, AKT2, PPARA, PPARGC1A	362	108	8662	3.988029465930018	6.161193065157278E-4	1.7608816036185895E-5	1.1063433759577322E-5
KEGG_PATHWAY	hsa05160:Hepatitis C	22	4.8034934497816595	2.2391988483564574E-6	RB1, GSK3B, BAD, STAT3, TRAF2, CFLAR, CLDN1, EGFR, RELA, TNFRSF1A, CASP9, CLDN5, RXRA, PIK3CA, IRF3, CCND1, AKT2, MAPK1, KRAS, E2F3, PPARA, SOS1	362	158	8662	3.3317714525491295	6.804855766278095E-4	1.8908790275010087E-5	1.1880193889891204E-5
KEGG_PATHWAY	hsa04152:AMPK signaling pathway	19	4.148471615720524	2.35503771843705E-6	PFKFB2, CPT1A, PFKFB3, IRS2, HMGCR, ADIPOR1, ADIPOR2, CPT1B, ACACA, GYS1, CREB3, G6PC2, CREB1, PIK3CA, CCND1, SCD, AKT2, PPARGC1A, CFTR	362	121	8662	3.757317017487786	7.156760910285165E-4	1.934949909202333E-5	1.2157086600580449E-5
KEGG_PATHWAY	hsa05418:Fluid shear stress and atherosclerosis	20	4.366812227074235	4.501844593956142E-6	HSP90AA1, HSP90AB1, SRC, FOS, TXN, MMP9, RHOA, RELA, TXN2, HSP90B1, TNFRSF1A, BMP4, MAPK8, PIK3CA, SUMO1, CTSL, AKT2, SDC1, HMOX1, RAC1	362	139	8662	3.442903136054692	0.0013676277806862203	3.6014756751649135E-5	2.26276925643585E-5
KEGG_PATHWAY	hsa01524:Platinum drug resistance	14	3.056768558951965	8.213544887990703E-6	BAD, XPA, XIAP, MLH1, CASP9, MSH6, PIK3CA, AKT2, ERCC1, MAPK1, ATM, ATP7A, BIRC2, BCL2L1	362	73	8662	4.58896541285098	0.002493813168771286	6.402352938331214E-5	4.022530957964678E-5
KEGG_PATHWAY	hsa05145:Toxoplasmosis	17	3.711790393013101	1.2988211006194032E-5	TGFB1, IFNGR1, BAD, STAT3, XIAP, LAMB1, RELA, TNFRSF1A, CASP9, MAPK8, AKT2, MAPK1, HSPA1B, BIRC2, HSPA1A, BCL2L1, NFKBIB	362	111	8662	3.664675725449206	0.003940656940622844	9.871040364707464E-5	6.201870755457651E-5
KEGG_PATHWAY	hsa05225:Hepatocellular carcinoma	21	4.585152838427948	2.092860435859688E-5	RB1, GSK3B, TGFB1, CSNK1A1, GADD45A, BAD, PTEN, PRKCA, EGFR, GADD45G, SMARCA4, PIK3CA, CCND1, AKT2, HMOX1, MAPK1, KRAS, E2F3, SOS1, BCL2L1, WNT4	362	168	8662	2.991022099447514	0.006342165332089089	1.551779445125232E-4	9.749666908517082E-5
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	16	3.4934497816593884	2.4029710630010786E-5	CSNK2A1, GADD45A, XIAP, TNFAIP3, TRAF2, CFLAR, TNFRSF11A, RELA, GADD45G, RELB, NFKB2, TNFRSF1A, TRAF5, ATM, BIRC2, BCL2L1	362	104	8662	3.681257968550786	0.0072785022683578005	1.7229115050998418E-4	1.0824871627436507E-4
KEGG_PATHWAY	hsa04218:Cellular senescence	20	4.366812227074235	2.4370129841872763E-5	RB1, TGFB1, GADD45A, PTEN, NFATC3, HUS1, RELA, GADD45G, HIPK2, RBL2, CCND3, PIK3CA, CCND1, AKT2, MAPKAPK2, MAPK1, KRAS, E2F3, ATM, NBN	362	156	8662	3.067714973792322	0.0073812336455105765	1.7229115050998418E-4	1.0824871627436507E-4
KEGG_PATHWAY	hsa05230:Central carbon metabolism in cancer	13	2.8384279475982535	2.7332886492934072E-5	PGAM1, IDH1, PTEN, EGFR, GCK, LDHA, PKM, PIK3CA, AKT2, MAPK1, KRAS, FGFR2, PDK1	362	70	8662	4.4438042620363065	0.008274884148616435	1.888453975875445E-4	1.1864957545796381E-4
KEGG_PATHWAY	hsa04922:Glucagon signaling pathway	16	3.4934497816593884	3.3893031891702904E-5	ATF2, CPT1A, PRMT1, PGAM1, CPT1B, GCK, ACACA, GYS1, CREB3, LDHA, G6PC2, PKM, CREB1, AKT2, PPARA, PPARGC1A	362	107	8662	3.5780451283110444	0.010250755487019036	2.2896625989061518E-4	1.4385709091811676E-4
KEGG_PATHWAY	hsa05218:Melanoma	13	2.8384279475982535	3.661216976345161E-5	RB1, GADD45A, BAD, PTEN, EGFR, GADD45G, PIK3CA, FGF9, CCND1, AKT2, MAPK1, KRAS, E2F3	362	72	8662	4.32036525475752	0.01106859070755184	2.4195868713237586E-4	1.52020096191723E-4
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	14	3.056768558951965	4.471440428105703E-5	STAT5A, GSK3B, CDKN1B, SRC, BAD, PRKCA, EGFR, MAPK8, PIK3CA, AKT2, MAPK1, KRAS, SOS1, HBEGF	362	85	8662	3.941111472213195	0.01350150864984212	2.8921657237109227E-4	1.8171172803578493E-4
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	22	4.8034934497816595	5.089522571759854E-5	ZBTB17, DDX5, CDKN1B, JUP, LDB1, GADD45A, MAX, BMI1, MMP9, RELA, GADD45G, MYCN, NR4A3, RXRA, ZEB1, SIN3A, NFKBIZ, ATM, PROM1, BIRC2, BCL2L1, MEN1	362	193	8662	2.727564194314831	0.015353457549879157	3.2233642954479074E-4	2.025205856679442E-4
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	13	2.8384279475982535	5.562041726386186E-5	GOT1, PGAM1, IDH1, ENO1, RPIA, PKM, PC, PGK1, ALDOC, ACO1, ALDOA, TKT, GAPDH	362	75	8662	4.147550644567219	0.016766921023793957	3.381721369642801E-4	2.124699939479523E-4
KEGG_PATHWAY	hsa05214:Glioma	13	2.8384279475982535	5.562041726386186E-5	RB1, GADD45A, PTEN, PRKCA, EGFR, GADD45G, PIK3CA, CCND1, AKT2, MAPK1, KRAS, E2F3, SOS1	362	75	8662	4.147550644567219	0.016766921023793957	3.381721369642801E-4	2.124699939479523E-4
KEGG_PATHWAY	hsa05235:PD-L1 expression and PD-1 checkpoint pathway in cancer	14	3.056768558951965	7.318479842416672E-5	CSNK2A1, IFNGR1, STAT3, PTEN, NFATC3, FOS, EGFR, RELA, CD4, PIK3CA, AKT2, MAPK1, KRAS, NFKBIB	362	89	8662	3.7639828667204664	0.022003309475596478	4.3623879844993495E-4	2.7408424507874204E-4
KEGG_PATHWAY	hsa04148:Efferocytosis	19	4.148471615720524	8.180310730761943E-5	ABCA1, DUSP4, CPT1A, TGFB1, SLC16A1, LRP1, PROS1, DNMT3A, NFATC3, ATP2A2, AGER, CPT1B, EPOR, CREB1, RXRA, MAPKAPK2, MAPK1, CALR, RAC1	362	156	8662	2.9143292251027058	0.024562471852177636	4.782335504137751E-4	3.004691056876021E-4
KEGG_PATHWAY	hsa05131:Shigellosis	25	5.458515283842795	9.392560644291132E-5	GSK3B, ROCK1, SRC, RELA, EGFR, MAP1LC3B, MAPK8, MAP1LC3A, RPS6KA5, AKT2, MAPK1, RAC1, BNIP3, GLMN, TRAF2, RHOA, TNFRSF1A, MYL7, IRF3, PIK3CA, TRAF5, ATM, PIK3C3, BCL2L1, NFKBIB	362	247	8662	2.4218802424676227	0.028150892130229255	5.387431011065102E-4	3.384866194452087E-4
KEGG_PATHWAY	hsa01212:Fatty acid metabolism	11	2.4017467248908297	1.0451694169346312E-4	CPT1A, ELOVL5, SCD, ELOVL6, PPT2, HSD17B8, ACADSB, CPT1B, ACAT2, ACACA, ACAT1	362	57	8662	4.6177183289716	0.03127529614652291	5.871948983383792E-4	3.689283736270738E-4
KEGG_PATHWAY	hsa04510:Focal adhesion	22	4.8034934497816595	1.0623591910727256E-4	GSK3B, ROCK1, SRC, BAD, PTEN, XIAP, LAMB1, PRKCA, RHOA, EGFR, MYLK, CCND3, MAPK8, MYL7, PIK3CA, CCND1, AKT2, SPP1, MAPK1, RAC1, SOS1, BIRC2	362	203	8662	2.5932014261219827	0.031781442852009234	5.871948983383792E-4	3.689283736270738E-4
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	22	4.8034934497816595	1.2222742954090066E-4	DDX5, TGFB1, ROCK1, SRC, STAT3, PRKCA, MMP9, RHOA, EGFR, SLC9A1, PIK3CA, CCND1, CTSL, AKT2, SDC1, DROSHA, MAPK1, KRAS, RAC1, SOS1, HBEGF, WNT4	362	205	8662	2.5679019000134753	0.036477471611805035	6.635203317934608E-4	4.1688284004128614E-4
KEGG_PATHWAY	hsa04935:Growth hormone synthesis, secretion and action	16	3.4934497816593884	1.2989035075677363E-4	STAT5A, ATF2, GSK3B, STAT3, PRKCA, IRS2, FOS, SSTR2, CREB3, MAPK8, CREB1, PIK3CA, AKT2, MAPK1, KRAS, SOS1	362	120	8662	3.1904235727440144	0.03871969434573408	6.927485373694593E-4	4.352466139393643E-4
KEGG_PATHWAY	hsa04370:VEGF signaling pathway	11	2.4017467248908297	1.4118955696603965E-4	CASP9, PIK3CA, SRC, BAD, AKT2, MAPKAPK2, HSPB1, MAPK1, KRAS, PRKCA, RAC1	362	59	8662	4.4611855042606985	0.042016433998677716	7.400280227185526E-4	4.6495181690540645E-4
KEGG_PATHWAY	hsa04659:Th17 cell differentiation	15	3.2751091703056767	1.466369141508221E-4	STAT5A, HSP90AA1, TGFB1, HSP90AB1, IFNGR1, STAT3, NFATC3, RORA, FOS, RELA, CD4, MAPK8, RXRA, MAPK1, NFKBIB	362	108	8662	3.3233578882750154	0.04360176664695414	7.474160951517114E-4	4.6959366504597654E-4
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	17	3.711790393013101	1.4751633456941673E-4	TGFB1, IFNGR1, ATP2A2, TRAF2, FOS, GAB2, TNFRSF11A, RELA, RELB, NFKB2, TNFRSF1A, MAPK8, CREB1, PIK3CA, AKT2, MAPK1, RAC1	362	135	8662	3.0131778187026805	0.04385745721784717	7.474160951517114E-4	4.6959366504597654E-4
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	23	5.021834061135371	1.675910418264556E-4	HCN4, ROCK1, BAD, ATP2A2, FOS, SSTR2, ATP1B1, RHOA, RELA, SLC9A1, ADCYAP1, CREB3, MAPK8, CREB1, PIK3CA, FXYD2, AKT2, MAPK1, RAC1, DRD2, PPARA, GPHA2, CFTR	362	225	8662	2.4459914057704113	0.04967566403970203	8.352078150039755E-4	5.247522785057872E-4
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease	18	3.9301310043668125	2.3905670582498065E-4	GSK3B, TGFB1, COX4I1, TRAF2, IRS2, FOS, ADIPOR1, ADIPOR2, SDHB, RELA, TNFRSF1A, MAPK8, BCL2L11, RXRA, PIK3CA, AKT2, RAC1, PPARA	362	155	8662	2.7787560149705937	0.07010344152559445	0.0011721490092063567	7.364488840737307E-4
KEGG_PATHWAY	hsa04933:AGE-RAGE signaling pathway in diabetic complications	14	3.056768558951965	2.446293413369447E-4	STAT5A, TGFB1, CDKN1B, STAT3, PRKCA, AGER, RELA, MAPK8, PIK3CA, CCND1, AKT2, MAPK1, KRAS, RAC1	362	100	8662	3.3499447513812157	0.07167780861942641	0.0011804336470862093	7.416540348469277E-4
